genomic_position,proportional_coverage,percent_gene_expression,method,sample,gene
171392475,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392476,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392477,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392478,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392479,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392480,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392481,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392482,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392483,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392484,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392485,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392486,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392487,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171392488,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171392489,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171392490,0.0007091192738618,82.62657779038435,10x,sample_name,NPM1
171392491,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392492,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392493,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392494,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392495,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392496,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392497,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392498,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392499,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392500,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392501,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392502,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392503,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392504,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392505,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392506,0.0008509431286342,82.62657779038435,10x,sample_name,NPM1
171392507,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392508,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392509,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392510,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171392511,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171392512,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171392513,0.0022691816763579,82.62657779038435,10x,sample_name,NPM1
171392514,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392515,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392516,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392517,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392518,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392519,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392520,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392521,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392522,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392523,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392524,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392525,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392526,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392527,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392528,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392529,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392530,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392531,0.0035455963693093,82.62657779038435,10x,sample_name,NPM1
171392532,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392533,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392534,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392535,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392536,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392537,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392538,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392539,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392540,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392541,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392542,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392543,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392544,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392545,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392546,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392547,0.0039710679336264,82.62657779038435,10x,sample_name,NPM1
171392548,0.0039710679336264,82.62657779038435,10x,sample_name,NPM1
171392549,0.0039710679336264,82.62657779038435,10x,sample_name,NPM1
171392550,0.0039710679336264,82.62657779038435,10x,sample_name,NPM1
171392551,0.0039710679336264,82.62657779038435,10x,sample_name,NPM1
171392552,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392553,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392554,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392555,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392556,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392557,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392558,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392559,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392560,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392561,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392562,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392563,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392564,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392565,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392566,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392567,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392568,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392569,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392570,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392571,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392572,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392573,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392574,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392575,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171392576,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392577,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392578,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392579,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392580,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392581,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392582,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392583,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392584,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392585,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392586,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171392587,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392588,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392589,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392590,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392591,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392592,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392593,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392594,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392595,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392596,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392597,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171392598,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171392599,0.0011345908381789,82.62657779038435,10x,sample_name,NPM1
171392600,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392601,0.0009927669834066,82.62657779038435,10x,sample_name,NPM1
171392602,0.0012764146929513,82.62657779038435,10x,sample_name,NPM1
171392603,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171392604,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171392605,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171392606,0.0014182385477237,82.62657779038435,10x,sample_name,NPM1
171392607,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392608,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392609,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392610,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392611,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392612,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392613,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392614,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392615,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392616,0.0015600624024961,82.62657779038435,10x,sample_name,NPM1
171392617,0.0017018862572684,82.62657779038435,10x,sample_name,NPM1
171392618,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171392619,0.0018437101120408,82.62657779038435,10x,sample_name,NPM1
171392620,0.0019855339668132,82.62657779038435,10x,sample_name,NPM1
171392621,0.0019855339668132,82.62657779038435,10x,sample_name,NPM1
171392622,0.0021273578215855,82.62657779038435,10x,sample_name,NPM1
171392623,0.0021273578215855,82.62657779038435,10x,sample_name,NPM1
171392624,0.0022691816763579,82.62657779038435,10x,sample_name,NPM1
171392625,0.0024110055311303,82.62657779038435,10x,sample_name,NPM1
171392626,0.0025528293859027,82.62657779038435,10x,sample_name,NPM1
171392627,0.002694653240675,82.62657779038435,10x,sample_name,NPM1
171392628,0.002694653240675,82.62657779038435,10x,sample_name,NPM1
171392629,0.002694653240675,82.62657779038435,10x,sample_name,NPM1
171392630,0.002694653240675,82.62657779038435,10x,sample_name,NPM1
171392631,0.0028364770954474,82.62657779038435,10x,sample_name,NPM1
171392632,0.0028364770954474,82.62657779038435,10x,sample_name,NPM1
171392633,0.0031201248049922,82.62657779038435,10x,sample_name,NPM1
171392634,0.0032619486597645,82.62657779038435,10x,sample_name,NPM1
171392635,0.0032619486597645,82.62657779038435,10x,sample_name,NPM1
171392636,0.0032619486597645,82.62657779038435,10x,sample_name,NPM1
171392637,0.0032619486597645,82.62657779038435,10x,sample_name,NPM1
171392638,0.0032619486597645,82.62657779038435,10x,sample_name,NPM1
171392639,0.0032619486597645,82.62657779038435,10x,sample_name,NPM1
171392640,0.0034037725145369,82.62657779038435,10x,sample_name,NPM1
171392641,0.0034037725145369,82.62657779038435,10x,sample_name,NPM1
171392642,0.0036874202240816,82.62657779038435,10x,sample_name,NPM1
171392643,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392644,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392645,0.003829244078854,82.62657779038435,10x,sample_name,NPM1
171392646,0.0041128917883988,82.62657779038435,10x,sample_name,NPM1
171392647,0.0041128917883988,82.62657779038435,10x,sample_name,NPM1
171392648,0.0041128917883988,82.62657779038435,10x,sample_name,NPM1
171392649,0.0041128917883988,82.62657779038435,10x,sample_name,NPM1
171392650,0.0043965394979435,82.62657779038435,10x,sample_name,NPM1
171392651,0.004963834917033,82.62657779038435,10x,sample_name,NPM1
171392652,0.0051056587718054,82.62657779038435,10x,sample_name,NPM1
171392653,0.0053893064813501,82.62657779038435,10x,sample_name,NPM1
171392654,0.0055311303361225,82.62657779038435,10x,sample_name,NPM1
171392655,0.0055311303361225,82.62657779038435,10x,sample_name,NPM1
171392656,0.0056729541908949,82.62657779038435,10x,sample_name,NPM1
171392657,0.0058147780456672,82.62657779038435,10x,sample_name,NPM1
171392658,0.0058147780456672,82.62657779038435,10x,sample_name,NPM1
171392659,0.0056729541908949,82.62657779038435,10x,sample_name,NPM1
171392660,0.0055311303361225,82.62657779038435,10x,sample_name,NPM1
171392661,0.0062402496099844,82.62657779038435,10x,sample_name,NPM1
171392662,0.0065238973195291,82.62657779038435,10x,sample_name,NPM1
171392663,0.0066657211743015,82.62657779038435,10x,sample_name,NPM1
171392664,0.0066657211743015,82.62657779038435,10x,sample_name,NPM1
171392665,0.0070911927386186,82.62657779038435,10x,sample_name,NPM1
171392666,0.0070911927386186,82.62657779038435,10x,sample_name,NPM1
171392667,0.0070911927386186,82.62657779038435,10x,sample_name,NPM1
171392668,0.0080839597220252,82.62657779038435,10x,sample_name,NPM1
171392669,0.0082257835767976,82.62657779038435,10x,sample_name,NPM1
171392670,0.0082257835767976,82.62657779038435,10x,sample_name,NPM1
171392671,0.0083676074315699,82.62657779038435,10x,sample_name,NPM1
171392672,0.0086512551411147,82.62657779038435,10x,sample_name,NPM1
171392673,0.0085094312863423,82.62657779038435,10x,sample_name,NPM1
171392674,0.0085094312863423,82.62657779038435,10x,sample_name,NPM1
171392675,0.0090767267054318,82.62657779038435,10x,sample_name,NPM1
171392676,0.0096440221245213,82.62657779038435,10x,sample_name,NPM1
171392677,0.0096440221245213,82.62657779038435,10x,sample_name,NPM1
171392678,0.0096440221245213,82.62657779038435,10x,sample_name,NPM1
171392679,0.0096440221245213,82.62657779038435,10x,sample_name,NPM1
171392680,0.0096440221245213,82.62657779038435,10x,sample_name,NPM1
171392681,0.0097858459792937,82.62657779038435,10x,sample_name,NPM1
171392682,0.009927669834066,82.62657779038435,10x,sample_name,NPM1
171392683,0.0102113175436108,82.62657779038435,10x,sample_name,NPM1
171392684,0.0102113175436108,82.62657779038435,10x,sample_name,NPM1
171392685,0.0104949652531555,82.62657779038435,10x,sample_name,NPM1
171392686,0.0107786129627003,82.62657779038435,10x,sample_name,NPM1
171392687,0.0107786129627003,82.62657779038435,10x,sample_name,NPM1
171392688,0.0113459083817898,82.62657779038435,10x,sample_name,NPM1
171392689,0.0113459083817898,82.62657779038435,10x,sample_name,NPM1
171392690,0.0113459083817898,82.62657779038435,10x,sample_name,NPM1
171392691,0.0112040845270174,82.62657779038435,10x,sample_name,NPM1
171392692,0.011062260672245,82.62657779038435,10x,sample_name,NPM1
171392693,0.011062260672245,82.62657779038435,10x,sample_name,NPM1
171392694,0.011062260672245,82.62657779038435,10x,sample_name,NPM1
171392695,0.0114877322365621,82.62657779038435,10x,sample_name,NPM1
171392696,0.0116295560913345,82.62657779038435,10x,sample_name,NPM1
171392697,0.0119132038008793,82.62657779038435,10x,sample_name,NPM1
171392698,0.0119132038008793,82.62657779038435,10x,sample_name,NPM1
171392699,0.012196851510424,82.62657779038435,10x,sample_name,NPM1
171392700,0.0123386753651964,82.62657779038435,10x,sample_name,NPM1
171392701,0.0123386753651964,82.62657779038435,10x,sample_name,NPM1
171392702,0.0124804992199688,82.62657779038435,10x,sample_name,NPM1
171392703,0.0124804992199688,82.62657779038435,10x,sample_name,NPM1
171392704,0.0126223230747411,82.62657779038435,10x,sample_name,NPM1
171392705,0.0126223230747411,82.62657779038435,10x,sample_name,NPM1
171392706,0.0126223230747411,82.62657779038435,10x,sample_name,NPM1
171392707,0.0126223230747411,82.62657779038435,10x,sample_name,NPM1
171392708,0.0171606864274571,82.62657779038435,10x,sample_name,NPM1
171392709,0.3000992766983406,82.62657779038435,10x,sample_name,NPM1
171392710,0.3010920436817472,82.62657779038435,10x,sample_name,NPM1
171392711,0.3026521060842433,82.62657779038435,10x,sample_name,NPM1
171392712,0.3015175152460644,82.62657779038435,10x,sample_name,NPM1
171392713,0.3027939299390157,82.62657779038435,10x,sample_name,NPM1
171392714,0.3032194015033329,82.62657779038435,10x,sample_name,NPM1
171392715,0.3009502198269749,82.62657779038435,10x,sample_name,NPM1
171392716,0.3042121684867395,82.62657779038435,10x,sample_name,NPM1
171392717,0.3046376400510566,82.62657779038435,10x,sample_name,NPM1
171392718,0.3040703446319671,82.62657779038435,10x,sample_name,NPM1
171392719,0.2947099702169905,82.62657779038435,10x,sample_name,NPM1
171392720,0.2949936179265352,82.62657779038435,10x,sample_name,NPM1
171392721,0.2965536803290313,82.62657779038435,10x,sample_name,NPM1
171392722,0.2985392142958445,82.62657779038435,10x,sample_name,NPM1
171392723,0.3008083959722025,82.62657779038435,10x,sample_name,NPM1
171392724,0.3008083959722025,82.62657779038435,10x,sample_name,NPM1
171392725,0.2965536803290313,82.62657779038435,10x,sample_name,NPM1
171392726,0.2965536803290313,82.62657779038435,10x,sample_name,NPM1
171392727,0.2949936179265352,82.62657779038435,10x,sample_name,NPM1
